transaction_id,amount,merchant_category,hour_of_day,account_age_days,distance_from_home_km,is_fraud
12009,130.94,Online Retail,19,620,2.6,0
12010,42.79,Entertainment,19,696,15.1,0
12011,27.79,Utilities,21,1275,12.3,0
12012,27.92,ATM Withdrawal,12,34,9.6,0
12013,54.8,Entertainment,9,2228,3.1,0
12014,281.51,Jewelry,16,1739,6.3,0
12015,18.02,Utilities,18,1350,17.3,0
12016,27.09,Utilities,16,498,18.6,0
12017,109.92,Online Retail,10,222,26.9,0
12018,89.53,Travel,12,2790,2.1,0
12019,164.03,Entertainment,13,3412,28.3,0
12020,54.71,Travel,18,3583,3.4,0
12021,64.05,Grocery,10,3069,0.2,0
12022,36.27,Dining,19,867,22.3,0
12023,24.39,Utilities,7,1396,48.2,0
12024,765.2,Entertainment,22,1988,11.4,0
12025,74.76,Online Retail,3,1517,3.7,0
12026,153.76,Travel,14,686,25.3,0
12027,544.62,Travel,21,2603,7.7,0
12028,10.46,Jewelry,18,556,4.6,0
12029,67.76,Fuel,23,3084,0.5,0
12030,48.0,Travel,22,1607,8.8,0
12031,208.61,Grocery,18,1505,32.1,0
12032,17.59,Utilities,2,3075,12.5,0
12033,96.39,Fuel,18,1682,5.2,0
12034,160.26,Jewelry,12,2585,7.8,0
12035,225.69,ATM Withdrawal,0,2295,20.8,0
12036,28.59,Utilities,23,2275,0.8,0
12037,62.18,Dining,5,1045,28.1,0
12038,50.24,Fuel,2,3063,11.5,0
12039,26.48,Travel,0,509,2.3,0
12040,105.7,Jewelry,12,3376,1.6,0
12041,41.84,Grocery,16,649,20.5,0
12042,34.88,Entertainment,1,2499,13.0,0
12043,163.21,Travel,18,3594,14.2,0
12044,312.21,Dining,6,1703,4.3,0
12045,24.17,ATM Withdrawal,14,587,9.4,0
12046,218.39,Dining,0,1754,4.9,0
12047,72.74,Jewelry,17,2326,2.9,0
12048,189.59,Jewelry,1,2437,7.3,0
12049,67.14,Dining,0,811,3.9,0
12050,145.34,Online Retail,16,1511,15.0,0
12051,154.9,Entertainment,6,1786,5.1,0
12052,100.09,ATM Withdrawal,9,934,11.8,0
12053,357.06,Dining,11,2331,31.8,0
12054,140.53,Grocery,12,1075,1.3,0
12055,12.91,Jewelry,7,993,14.1,0
12056,97.94,Electronics,8,1910,7.0,0
12057,45.81,Travel,8,3374,4.2,0
12058,39.7,Entertainment,3,1743,44.7,0
12059,10.46,Electronics,16,3135,10.9,0
12060,341.37,Electronics,16,1420,5.3,0
12061,59.35,Dining,18,3554,17.1,0
12062,122.44,Online Retail,18,1451,37.9,0
12063,148.38,ATM Withdrawal,15,3076,11.7,0
12064,116.42,Electronics,2,3468,29.9,0
12065,35.78,Utilities,0,182,30.6,0
12066,88.39,Electronics,4,3472,41.9,0
12067,20.62,Utilities,9,3603,0.9,0
12068,358.83,Jewelry,17,761,6.4,0
12069,109.3,Travel,17,3339,6.0,0
12070,11.13,Utilities,20,2398,12.8,0
12071,68.73,Utilities,23,2691,23.4,0
12072,95.56,Online Retail,15,867,8.6,0
12073,115.36,Electronics,9,161,5.8,0
12074,170.12,Jewelry,2,2185,17.2,0
12075,70.3,Dining,16,559,45.3,0
12076,102.63,Dining,0,3226,9.3,0
12077,105.7,Jewelry,18,1792,49.5,0
12078,250.44,Fuel,6,557,2.2,0
12079,51.14,Grocery,7,3042,6.3,0
12080,50.79,Travel,21,801,15.1,0
12081,48.52,Jewelry,6,1755,5.9,0
12082,95.02,Utilities,0,152,4.2,0
12083,134.48,Utilities,4,3181,4.1,0
12084,368.63,Jewelry,12,52,17.3,0
12085,101.0,Fuel,9,2896,12.1,0
12086,62.98,Dining,13,1505,0.2,0
12087,93.78,Utilities,6,1458,22.6,0
12088,88.49,Online Retail,3,1407,7.7,0
12089,315.11,ATM Withdrawal,13,1816,1.7,0
12090,62.57,Electronics,15,2319,10.4,0
12091,63.89,Travel,9,388,63.3,0
12092,94.24,Jewelry,3,1720,6.4,0
12093,6.91,Dining,13,305,7.3,0
12094,38.34,Jewelry,14,1738,1.3,0
12095,36.93,Fuel,2,3402,6.7,0
12096,93.68,Grocery,1,3522,5.4,0
12097,428.2,ATM Withdrawal,13,3525,8.4,0
12098,8.65,Travel,12,432,15.4,0
12099,59.62,Utilities,23,2707,1.8,0
12100,69.2,Dining,22,175,1.5,0
12101,132.23,Fuel,20,264,16.2,0
12102,64.64,Electronics,18,2851,28.5,0
12103,39.38,ATM Withdrawal,15,1836,0.3,0
12104,35.37,Entertainment,2,771,1.1,0
12105,37.9,Grocery,1,3574,48.0,0
12106,89.13,Dining,20,2511,10.5,0
12107,265.14,Online Retail,7,1501,44.7,0
12108,182.85,Entertainment,0,2238,2.2,0
12109,15.12,Dining,16,3000,7.6,0
12110,12.87,Electronics,11,1382,25.3,0
12111,84.2,Dining,13,2942,32.3,0
12112,168.01,Grocery,13,3032,34.6,0
12113,34.01,Entertainment,16,774,0.8,0
12114,26.27,Utilities,5,1966,39.9,0
12115,80.5,Travel,2,3474,41.8,0
12116,77.05,Entertainment,5,3073,1.9,0
12117,43.4,Utilities,23,1933,2.0,0
12118,120.04,Entertainment,5,3451,53.3,0
12119,168.08,Electronics,3,1477,3.3,0
12120,67.77,Electronics,6,2349,4.3,0
12121,172.82,ATM Withdrawal,3,2354,28.6,0
12122,9.28,Dining,17,2120,34.0,0
12123,142.97,Grocery,2,2756,24.7,0
12124,27.02,Travel,2,2259,2.7,0
12125,218.18,Dining,14,2662,7.5,0
12126,67.97,Electronics,18,379,51.2,0
12127,55.97,Jewelry,10,3275,17.0,0
12128,240.83,ATM Withdrawal,14,1739,0.1,0
12129,181.06,Travel,4,501,10.6,0
12130,90.85,Jewelry,22,295,5.7,0
12131,64.73,Jewelry,21,2771,3.1,0
12132,19.42,Utilities,6,2367,16.9,0
12133,143.81,Dining,0,2971,14.2,0
12134,36.21,Dining,21,916,3.6,0
12135,70.28,Grocery,20,3389,8.6,0
12136,82.71,Online Retail,1,1015,0.9,0
12137,117.43,Online Retail,6,2902,16.5,0
12138,293.19,Jewelry,19,697,1.1,0
12139,85.96,Utilities,7,1186,13.2,0
12140,19.8,ATM Withdrawal,10,2323,19.4,0
12141,59.81,ATM Withdrawal,22,1888,48.2,0
12142,364.76,ATM Withdrawal,15,2148,4.7,0
12143,288.75,Utilities,13,2291,31.2,0
12144,219.03,Fuel,18,2043,31.3,0
12145,88.59,Electronics,4,2105,0.2,0
12146,16.82,Grocery,2,373,8.7,0
12147,281.37,Electronics,3,2102,3.6,0
12148,1692.7,Electronics,1,99,34.0,1
12149,84.38,Grocery,7,1471,24.8,0
12150,124.33,Entertainment,0,3128,9.7,0
12151,44.16,Travel,21,346,31.1,0
12152,16.01,ATM Withdrawal,14,2902,2.3,0
12153,18.97,ATM Withdrawal,11,2314,0.1,0
12154,72.51,Entertainment,23,2085,2.6,0
12155,51.02,Online Retail,6,968,4.9,0
12156,36.76,Grocery,23,2309,11.7,0
12157,229.9,Jewelry,1,351,1.4,1
12158,116.22,Travel,12,3082,32.9,0
12159,119.82,Utilities,9,2091,15.1,0
12160,475.6,Utilities,0,2335,2.5,0
12161,108.19,Dining,18,789,5.2,0
12162,371.52,Electronics,4,453,13.7,0
12163,13.0,ATM Withdrawal,1,949,6.0,0
12164,34.59,Utilities,12,520,29.4,0
12165,46.82,Fuel,14,1248,12.6,0
12166,67.14,Entertainment,10,2846,12.8,0
12167,55.69,Utilities,20,2489,10.5,0
12168,107.35,Grocery,7,1079,12.2,0
12169,24.67,Travel,18,3318,31.0,0
12170,296.52,Jewelry,13,1464,5.5,0
12171,56.54,Electronics,11,807,7.7,0
12172,91.66,Dining,4,916,42.0,0
12173,47.74,Dining,16,1112,34.4,0
12174,97.77,Jewelry,10,1989,2.3,0
12175,612.04,Electronics,21,1269,12.0,0
12176,89.48,Entertainment,11,2326,1.9,0
12177,298.56,Entertainment,0,1674,10.7,0
12178,89.89,Online Retail,16,2064,20.6,0
12179,59.45,Dining,6,411,15.1,0
12180,27.84,Electronics,11,670,13.8,0
12181,12.65,Travel,23,3082,14.6,0
12182,16.71,Travel,15,3167,3.3,0
12183,49.86,Travel,11,2732,4.7,0
12184,209.03,Dining,1,2533,12.1,0
12185,133.25,Jewelry,18,1322,11.3,0
12186,65.1,Utilities,14,2231,19.3,0
12187,57.11,ATM Withdrawal,13,3189,1.5,0
12188,113.01,Dining,7,1170,25.2,0
12189,110.95,Jewelry,5,1566,11.3,0
12190,13.8,ATM Withdrawal,21,1570,15.0,0
12191,34.72,Online Retail,5,3526,2.4,0
12192,65.45,ATM Withdrawal,4,1734,10.9,0
12193,149.4,Utilities,13,3154,3.2,0
12194,46.57,Entertainment,3,3248,8.0,0
12195,22.05,Electronics,14,489,32.0,0
12196,13.25,Travel,2,3558,7.4,0
12197,70.06,Online Retail,23,598,2.4,0
12198,108.26,Fuel,18,927,26.1,0
12199,84.86,Electronics,23,357,32.0,0
12200,268.87,Electronics,16,3367,4.1,0
12201,79.57,Fuel,11,2810,14.6,0
12202,15.26,Fuel,17,2420,2.7,0
12203,148.58,Grocery,17,1420,14.2,0
12204,160.05,ATM Withdrawal,17,858,49.0,0
12205,43.93,Travel,14,834,0.2,0
12206,1452.99,Utilities,11,6,134.9,1
12207,109.9,ATM Withdrawal,20,3016,6.4,0
12208,41.55,Travel,15,637,11.3,0
12209,19.24,Online Retail,1,2794,9.0,0
12210,119.56,Online Retail,12,1315,8.4,0
12211,134.11,Electronics,18,3035,5.9,0
12212,74.37,Jewelry,20,2420,1.3,0
12213,13.06,Utilities,14,477,17.6,0
12214,167.92,Utilities,6,3649,0.1,0
12215,54.92,Entertainment,7,2704,3.0,0
12216,101.8,Fuel,13,601,30.7,0
12217,38.88,Entertainment,16,218,29.4,0
12218,64.32,Utilities,1,2600,5.3,0
12219,97.05,Grocery,17,2201,7.4,0
12220,52.44,Grocery,22,1019,31.8,0
12221,38.66,Fuel,20,1068,14.5,0
12222,113.83,Jewelry,4,2798,0.3,0
12223,23.92,Utilities,5,2811,64.1,0
12224,215.16,Utilities,21,307,21.4,0
12225,30.61,Travel,18,2284,5.4,0
12226,117.99,Grocery,20,288,13.2,0
12227,59.47,Travel,13,626,38.5,0
12228,181.96,Entertainment,12,2002,1.3,0
12229,89.54,Jewelry,2,3532,13.8,0
12230,76.97,Fuel,18,2461,3.0,0
12231,116.3,ATM Withdrawal,3,1744,10.9,0
12232,27.99,Utilities,13,208,0.4,0
12233,59.99,Dining,20,2187,3.0,0
12234,25.15,Online Retail,23,2214,6.7,0
12235,47.27,Fuel,9,2571,4.9,0
12236,12.61,Online Retail,12,2569,4.9,0
12237,48.64,Dining,12,1693,3.0,0
12238,295.1,Travel,21,210,0.9,0
12239,26.58,Fuel,22,2988,0.1,0
12240,15.86,Fuel,16,691,22.2,0
12241,133.79,Electronics,15,3284,0.3,0
12242,82.07,ATM Withdrawal,16,126,1.8,0
12243,24.74,Dining,19,1229,30.3,0
12244,72.76,Travel,7,2162,7.5,0
12245,109.61,Jewelry,17,1523,1.5,0
12246,51.93,Fuel,8,420,15.9,0
12247,37.22,Online Retail,14,3426,20.6,0
12248,34.29,Jewelry,9,1909,5.4,0
12249,204.24,Electronics,10,2322,28.5,0
12250,32.19,ATM Withdrawal,4,927,2.9,0
12251,383.84,Dining,7,3635,47.2,0
12252,17.37,Online Retail,3,867,35.5,0
12253,133.81,Travel,5,87,19.2,0
12254,45.76,Online Retail,16,608,1.7,0
12255,94.71,ATM Withdrawal,5,3286,28.6,0
12256,20.11,Grocery,14,801,19.1,0
12257,43.95,Entertainment,22,2379,24.0,0
12258,36.07,ATM Withdrawal,2,2965,11.7,0
12259,55.74,Fuel,20,777,16.3,0
12260,55.8,Grocery,15,347,10.3,0
12261,19.1,ATM Withdrawal,10,1706,6.8,0
12262,100.62,ATM Withdrawal,23,1456,19.6,0
12263,53.72,Grocery,21,2751,7.4,0
12264,36.41,ATM Withdrawal,1,2378,2.8,0
12265,37.35,Travel,20,2051,19.9,0
12266,60.92,Online Retail,12,590,12.7,0
12267,13.11,Electronics,18,2633,23.3,0
12268,174.59,Entertainment,5,3365,29.0,0
12269,252.75,ATM Withdrawal,21,3495,28.6,0
12270,59.29,Jewelry,14,2994,22.2,0
12271,94.49,Electronics,10,816,10.8,0
12272,193.54,Grocery,17,3036,10.7,0
12273,790.17,Jewelry,18,271,12.5,0
12274,105.54,Jewelry,10,872,37.9,0
12275,137.45,Travel,8,1062,8.8,0
12276,139.29,ATM Withdrawal,17,2136,17.0,0
12277,80.45,Entertainment,2,1803,30.2,0
12278,203.54,Entertainment,8,713,2.7,0
12279,125.8,Fuel,11,369,27.8,0
12280,216.37,Jewelry,13,2700,0.1,0
12281,78.61,Travel,12,266,21.7,0
12282,18.59,Online Retail,23,3395,4.6,0
12283,26.23,Travel,19,3175,27.3,0
12284,86.37,Utilities,10,3162,2.5,0
12285,60.31,Jewelry,22,915,3.0,0
12286,61.27,Grocery,4,798,16.7,0
12287,113.03,Entertainment,1,1819,3.6,0
12288,72.22,Utilities,6,3130,19.9,0
12289,26.39,ATM Withdrawal,13,572,29.1,0
12290,685.25,Electronics,4,144,165.5,1
12291,99.59,Grocery,7,2993,2.5,0
12292,22.19,Dining,19,1689,12.6,0
12293,63.62,Utilities,9,786,12.4,0
12294,26.7,Online Retail,7,355,5.9,0
12295,102.07,ATM Withdrawal,10,1293,2.0,0
12296,261.09,Entertainment,22,764,2.9,0
12297,21.65,Jewelry,18,2222,11.0,0
12298,149.69,Fuel,2,2317,10.3,0
12299,99.12,Fuel,11,3411,21.4,0
12300,348.55,Online Retail,18,2456,8.6,0
12301,23.62,Online Retail,2,2714,1.1,0
12302,48.56,Fuel,6,2869,27.7,0
12303,39.66,Entertainment,4,2647,8.4,0
12304,34.2,Travel,11,3028,10.8,0
12305,49.38,Utilities,19,3632,10.2,0
12306,188.24,Fuel,23,1806,0.9,0
12307,48.5,Utilities,18,1686,11.7,0
12308,26.41,Fuel,12,3398,1.4,0
12309,14.06,Travel,21,75,19.0,0
12310,558.93,Utilities,3,3152,21.1,0
12311,27.73,Electronics,20,1151,4.9,0
12312,41.84,Fuel,22,2071,7.8,0
12313,180.26,Travel,19,2080,9.4,0
12314,41.48,Jewelry,23,92,16.1,0
12315,19.84,Dining,18,2499,6.1,0
12316,38.34,Entertainment,6,3246,7.4,0
12317,84.58,Grocery,12,2455,2.5,0
12318,8.59,Fuel,18,752,9.8,0
12319,123.24,Entertainment,1,199,138.0,1
12320,62.22,Electronics,7,2323,40.6,0
12321,60.31,Online Retail,1,2327,21.4,0
12322,176.4,Jewelry,8,3164,12.6,0
12323,214.19,Online Retail,20,618,14.9,0
12324,84.69,ATM Withdrawal,19,2086,4.9,0
12325,96.21,Travel,11,2747,5.8,0
12326,85.31,Online Retail,15,2017,8.0,0
12327,94.48,Jewelry,7,1077,10.9,0
12328,18.09,Travel,17,1749,26.1,0
12329,141.19,ATM Withdrawal,20,1772,14.3,0
12330,93.99,Electronics,15,1236,4.4,0
12331,217.21,Travel,0,2481,4.2,0
12332,282.23,Grocery,1,189,15.6,0
12333,32.84,Jewelry,4,164,13.5,0
12334,41.12,Dining,2,2881,22.5,0
12335,178.69,Travel,9,1314,7.0,0
12336,117.33,Online Retail,12,2461,15.6,0
12337,51.44,Travel,9,678,4.9,0
12338,67.5,ATM Withdrawal,14,311,4.4,0
12339,146.88,Travel,16,494,3.1,0
12340,242.88,Utilities,6,2045,11.1,0
12341,50.76,Electronics,6,2065,10.9,0
12342,12.1,Fuel,2,2363,15.4,0
12343,100.54,ATM Withdrawal,14,290,46.9,0
12344,53.61,ATM Withdrawal,13,2248,0.2,0
12345,68.55,Electronics,6,1807,1.1,0
12346,113.01,Online Retail,4,2445,13.0,0
12347,186.49,Dining,7,1189,19.2,0
12348,79.13,Jewelry,15,3325,57.4,0
12349,135.96,Grocery,17,2665,42.2,0
12350,34.72,Entertainment,22,631,0.6,0
12351,18.88,Electronics,18,3289,1.0,0
12352,71.77,Dining,9,2353,1.1,0
12353,164.63,Jewelry,3,2949,12.7,0
12354,45.45,Entertainment,0,1770,27.3,0
12355,35.81,Utilities,6,2421,59.1,0
12356,46.5,Fuel,12,2815,1.1,0
12357,336.48,Utilities,10,2349,0.3,0
12358,67.29,Utilities,10,690,12.9,0
12359,53.78,Travel,7,1689,1.5,0
12360,120.54,Jewelry,1,529,16.3,0
12361,48.15,Entertainment,4,788,10.5,0
12362,92.7,Grocery,20,3031,21.0,0
12363,61.67,ATM Withdrawal,7,1139,16.8,0
12364,94.46,Fuel,18,2812,26.3,0
12365,19.39,Grocery,17,1650,8.6,0
12366,61.87,Travel,13,1768,5.0,0
12367,78.4,Electronics,17,2354,19.6,0
12368,89.94,Electronics,16,1737,0.0,0
12369,173.31,Dining,22,3445,59.9,0
12370,93.16,Fuel,5,1134,13.5,0
12371,89.62,Grocery,2,3227,18.9,0
12372,34.34,Online Retail,4,2466,3.2,0
12373,95.34,Fuel,16,424,26.5,0
12374,91.08,Dining,2,99,2.1,0
12375,72.96,Online Retail,7,1958,5.4,0
12376,60.14,Electronics,2,2710,17.4,0
12377,35.5,Entertainment,7,793,29.4,0
12378,91.3,Online Retail,16,452,7.0,0
12379,112.43,Travel,3,2211,6.4,0
12380,288.84,Dining,8,35,2.1,0
12381,81.93,Electronics,22,3441,23.7,0
12382,25.63,Dining,4,2232,24.0,0
12383,44.93,Utilities,0,1068,58.4,0
12384,307.84,Dining,10,1141,7.8,0
12385,27.81,Entertainment,8,2789,1.3,0
12386,44.45,Travel,5,1279,16.5,0
12387,237.89,Fuel,15,1910,62.9,0
12388,81.37,Electronics,5,96,1.0,0
12389,96.37,Utilities,23,2706,30.4,0
12390,49.27,Utilities,1,361,27.1,0
12391,53.03,ATM Withdrawal,14,2938,3.8,0
12392,51.41,Jewelry,2,3215,0.0,0
12393,71.16,Electronics,20,3110,6.1,0
12394,71.19,Dining,20,1840,6.7,0
12395,58.34,Online Retail,12,374,15.2,0
12396,89.31,Utilities,5,2577,4.0,0
12397,128.21,Online Retail,17,2879,0.6,0
12398,47.23,Dining,23,2520,16.0,0
12399,95.99,Grocery,11,3636,16.9,0
12400,32.69,Jewelry,0,3568,24.2,0
12401,58.59,Jewelry,11,781,12.7,0
12402,35.51,Online Retail,22,2092,0.1,0
12403,193.12,Travel,21,2767,3.1,0
12404,20.32,Fuel,22,3479,5.4,0
12405,78.97,Jewelry,23,3089,30.5,0
12406,47.85,Online Retail,1,979,2.6,0
12407,18.12,Jewelry,9,3626,2.7,0
12408,34.91,Fuel,3,3170,8.2,0
12409,33.0,Grocery,8,202,1.0,0
12410,47.05,ATM Withdrawal,6,2029,0.1,0
12411,36.8,Fuel,11,2524,8.6,0
12412,50.18,Electronics,1,763,12.4,0
12413,84.37,ATM Withdrawal,14,1766,8.7,0
12414,75.7,ATM Withdrawal,16,1192,6.0,0
12415,589.32,Electronics,18,1334,2.2,0
12416,356.52,Dining,11,1090,15.5,0
12417,131.61,Online Retail,15,2479,8.2,0
12418,205.3,Fuel,5,980,7.5,0
12419,6.97,Jewelry,4,425,31.8,0
12420,54.68,ATM Withdrawal,16,2463,25.4,0
12421,232.9,Entertainment,18,2206,2.7,0
12422,19.24,ATM Withdrawal,9,302,0.1,0
12423,15.51,Grocery,20,1333,0.2,0
12424,345.21,Entertainment,8,2242,28.5,0
12425,65.75,Travel,10,2625,0.3,0
12426,83.44,ATM Withdrawal,9,2234,1.3,0
12427,23.95,ATM Withdrawal,14,3017,11.3,0
12428,313.02,Electronics,13,1265,8.2,0
12429,120.36,Electronics,15,1104,38.3,0
12430,41.39,Fuel,11,971,61.1,0
12431,24.23,Electronics,14,3289,2.0,0
12432,19.64,Dining,20,2699,1.3,0
12433,81.27,Travel,13,3173,23.1,0
12434,106.73,Entertainment,11,3045,1.0,0
12435,69.45,Utilities,16,1300,13.0,0
12436,72.56,Online Retail,8,589,11.3,0
12437,57.89,Dining,2,2739,16.6,0
12438,35.19,Electronics,23,1078,4.8,0
12439,25.77,Entertainment,16,2918,15.8,0
12440,69.36,Travel,8,3182,12.2,0
12441,40.57,Electronics,18,1326,13.4,0
12442,40.39,Dining,22,2292,7.7,0
12443,28.25,Electronics,11,2357,8.0,0
12444,386.03,Travel,22,519,47.0,0
12445,217.33,Utilities,5,3488,10.6,0
12446,129.64,Jewelry,1,55,229.1,1
12447,75.69,Grocery,9,1306,22.1,0
12448,40.03,ATM Withdrawal,0,970,0.2,0
12449,8.78,Fuel,2,1055,9.5,0
12450,105.99,Fuel,22,1831,14.5,0
12451,57.19,Utilities,7,2268,1.7,0
12452,97.16,Grocery,13,2346,0.2,0
12453,341.62,Grocery,1,241,410.6,1
12454,209.39,ATM Withdrawal,20,481,4.0,0
12455,188.91,Jewelry,2,241,22.5,0
12456,72.46,Jewelry,13,3439,21.1,0
12457,40.78,Entertainment,18,269,16.3,0
12458,212.34,Dining,13,542,2.1,0
12459,60.44,Jewelry,18,2888,21.0,0
12460,74.83,Online Retail,3,989,19.8,0
12461,52.4,Grocery,22,1918,3.6,0
12462,40.73,Electronics,6,1228,9.8,0
12463,54.36,Entertainment,8,2184,7.9,0
12464,25.7,Online Retail,15,278,74.2,0
12465,26.13,Jewelry,0,559,15.4,0
12466,40.77,Entertainment,20,2845,9.3,0
12467,93.42,Fuel,22,1783,56.3,0
12468,150.33,Fuel,19,301,9.4,0
12469,67.2,Electronics,19,728,14.9,0
12470,75.54,Dining,3,2066,9.1,0
12471,64.57,Electronics,4,2120,11.4,0
12472,16.07,Jewelry,17,831,20.1,0
12473,25.49,Utilities,16,2026,22.8,0
12474,25.22,Electronics,21,2974,17.8,0
12475,62.75,Dining,11,2650,8.6,0
12476,38.36,Entertainment,11,3337,38.2,0
12477,18.08,Utilities,1,3416,1.8,0
12478,65.12,Dining,6,963,15.6,0
12479,38.9,Entertainment,9,1573,27.6,0
12480,31.92,Jewelry,7,3586,1.0,0
12481,17.3,Fuel,13,2169,19.0,0
12482,7.96,Dining,2,205,17.1,0
12483,131.14,Online Retail,22,662,8.6,0
12484,179.5,Online Retail,4,2608,0.1,0
12485,38.04,Electronics,14,468,65.2,0
12486,211.1,Travel,15,2550,32.5,0
12487,130.79,Online Retail,3,754,26.1,0
12488,74.16,Dining,14,1667,16.1,0
12489,65.81,Travel,6,1968,9.0,0
12490,79.93,Dining,13,2604,19.3,0
12491,22.36,Online Retail,14,372,12.7,0
12492,45.98,Travel,21,2108,6.9,0
12493,50.27,Grocery,12,1152,12.9,0
12494,58.25,Online Retail,21,741,75.3,0
12495,270.87,Electronics,17,2192,38.1,0
12496,42.54,Utilities,19,1275,2.8,0
12497,46.63,Online Retail,23,199,34.3,0
12498,108.08,Grocery,11,2000,1.8,0
12499,38.52,Dining,22,1647,12.6,0
12500,65.4,Fuel,2,3094,13.8,0
12501,97.76,Entertainment,19,2044,36.4,0
12502,60.6,Travel,18,70,279.0,1
12503,44.18,Utilities,13,971,22.3,0
12504,90.86,Utilities,15,360,15.0,0
12505,132.06,ATM Withdrawal,9,1974,43.0,0
12506,164.03,Fuel,8,367,2.9,0
12507,15.73,Dining,6,2349,0.5,0
12508,79.26,Jewelry,23,3337,6.7,0
12509,29.2,Utilities,4,3161,5.3,0
12510,76.53,Online Retail,11,1935,23.1,0
12511,49.87,Jewelry,11,1124,12.5,0
12512,69.67,Grocery,20,172,0.9,0
12513,79.21,Dining,16,1390,7.1,0
12514,48.86,Electronics,8,3088,7.5,0
12515,816.77,Grocery,14,3222,14.9,0
12516,74.19,Jewelry,11,2709,3.7,0
12517,192.54,ATM Withdrawal,13,1513,2.8,0
12518,203.09,Dining,19,2152,0.8,0
12519,123.51,Electronics,13,743,3.5,0
12520,89.02,Fuel,16,151,51.0,0
12521,67.4,Jewelry,12,3194,2.2,0
12522,303.92,Electronics,18,701,6.3,0
12523,80.24,Jewelry,4,3469,7.3,0
12524,63.96,Travel,21,1522,17.7,0
12525,2215.45,Entertainment,3,466,288.7,1
12526,52.02,Jewelry,23,1785,32.2,0
12527,2716.87,Grocery,3,206,18.9,1
12528,914.73,Utilities,6,5,159.2,1
12529,19.45,Online Retail,14,1114,11.1,0
12530,16.57,Dining,6,2384,49.3,0
12531,28.79,Online Retail,19,922,4.7,0
12532,68.14,Electronics,10,1996,16.6,0
12533,215.83,Electronics,7,1261,4.4,0
12534,120.34,Entertainment,22,86,14.8,0
12535,80.19,ATM Withdrawal,14,1302,23.5,0
12536,18.31,Fuel,16,1386,3.7,0
12537,60.65,Jewelry,20,1083,4.4,0
12538,92.47,Grocery,9,3405,10.1,0
12539,142.29,Online Retail,14,706,11.4,0
12540,45.15,ATM Withdrawal,22,2672,8.0,0
12541,435.45,Jewelry,12,2927,36.6,0
12542,363.89,ATM Withdrawal,22,547,4.1,0
12543,280.08,Jewelry,19,3097,31.5,0
12544,119.01,ATM Withdrawal,16,1719,0.3,0
12545,281.83,Travel,14,186,14.9,0
12546,116.23,Utilities,20,1585,32.9,0
12547,57.17,Utilities,7,3353,5.4,0
12548,20.1,Fuel,16,2114,19.6,0
12549,33.57,Utilities,3,3113,0.0,0
12550,99.07,Jewelry,1,3471,20.0,0
12551,44.06,Jewelry,23,2297,0.5,0
12552,56.46,Utilities,11,47,12.0,0
12553,71.96,Electronics,15,2787,19.7,0
12554,71.25,ATM Withdrawal,9,2271,6.8,0
12555,52.42,Fuel,13,1894,37.3,0
12556,576.55,Entertainment,10,1083,7.3,0
12557,35.58,Entertainment,10,169,12.6,0
12558,35.04,Travel,15,1250,1.5,0
12559,96.2,Fuel,4,2516,20.0,0
12560,74.06,Dining,18,1348,35.9,0
12561,139.45,Dining,21,1816,48.5,0
12562,254.52,Electronics,23,2527,8.6,0
12563,340.43,Online Retail,10,293,14.3,0
12564,47.68,Grocery,23,2638,2.8,0
12565,80.46,Entertainment,11,1486,7.9,0
12566,42.07,ATM Withdrawal,7,3107,0.9,0
12567,128.69,Utilities,6,2664,11.6,0
12568,117.86,Fuel,8,1496,3.0,0
12569,6.18,Online Retail,15,2428,65.0,0
12570,23.72,Grocery,0,1063,52.8,0
12571,226.36,Online Retail,9,1410,3.0,0
12572,130.03,Grocery,1,2266,22.2,0
12573,47.63,Fuel,12,3213,28.3,0
12574,72.41,Utilities,3,3123,1.7,0
12575,50.86,Fuel,17,1726,6.3,0
12576,30.49,Travel,15,1628,24.5,0
12577,86.75,Dining,0,422,24.6,0
12578,107.5,Travel,23,2881,33.0,0
12579,112.94,Dining,10,2868,5.5,0
12580,436.53,ATM Withdrawal,5,844,7.6,0
12581,135.21,Online Retail,19,1212,54.1,0
12582,217.17,Travel,13,242,2.2,0
12583,220.88,Fuel,19,1888,19.8,0
12584,96.7,Jewelry,13,552,19.0,0
12585,31.54,Grocery,7,3577,7.2,0
12586,166.55,Travel,15,3018,26.3,0
12587,12.28,Online Retail,11,374,19.3,0
12588,49.72,ATM Withdrawal,14,2394,0.0,0
12589,50.91,Electronics,23,2542,11.6,0
12590,246.72,Entertainment,6,2804,1.1,0
12591,67.07,Jewelry,2,3163,5.5,0
12592,143.45,Electronics,7,1153,5.6,0
12593,107.23,Fuel,19,1994,27.1,0
12594,93.78,Dining,13,1755,5.0,0
12595,21.33,Electronics,6,1476,2.5,0
12596,26.41,Dining,19,927,2.4,0
12597,229.98,Utilities,20,1256,9.3,0
12598,67.57,ATM Withdrawal,20,105,5.2,0
12599,20.02,Electronics,16,1697,22.0,0
12600,132.4,ATM Withdrawal,22,562,6.0,0
12601,55.85,ATM Withdrawal,11,2371,16.4,0
12602,94.04,Online Retail,3,3618,8.4,0
12603,501.83,Dining,18,3487,12.9,0
12604,26.21,Entertainment,4,3544,12.6,0
12605,36.16,Dining,0,704,34.3,0
12606,26.71,Utilities,10,2201,19.8,0
